LFMDP,13-Jan-2025,22.325,22.5,21.92,22.326,5200
LFSC,13-Jan-2025,24.12,24.3465,24.12,24.3465,900
LFST,13-Jan-2025,7.64,7.73,7.5122,7.73,1026300
LFUS,13-Jan-2025,224.14,233.405,224.05,232.64,139000
LFVN,13-Jan-2025,22.55,23.0917,21.76,23,212200
LFWD,13-Jan-2025,1.8,1.82,1.5,1.56,595200
LGCB,13-Jan-2025,0.38,0.4307,0.38,0.388,121900
LGCL,13-Jan-2025,0.57,0.5855,0.535,0.5489,52800
LGHL,13-Jan-2025,0.171,0.192,0.161,0.1611,1597900
LGHLW,13-Jan-2025,0.0082,0.009,0.0066,0.0085,106800
LGIH,13-Jan-2025,83.03,84.7947,82.945,84.45,151900
LGMK,13-Jan-2025,1.38,1.45,1.3203,1.44,164100
LGND,13-Jan-2025,104.71,106.195,102.79,105.86,92200
LGO,13-Jan-2025,1.73,1.7597,1.67,1.68,48900
LGRO,13-Jan-2025,34.31,34.5,34.31,34.5,4300
LGTY,13-Jan-2025,10.5,10.77,10.5,10.755,162800
LGVN,13-Jan-2025,1.79,1.795,1.72,1.77,162200
LI,13-Jan-2025,21.8,21.95,21.55,21.72,4225300
LICN,13-Jan-2025,0.154,0.155,0.1404,0.147,14291300
LIDR,13-Jan-2025,1.8,1.885,1.3,1.3,3694200
LIDRW,13-Jan-2025,0.1191,0.12,0.085,0.0898,178900
LIEN,13-Jan-2025,11.59,11.6299,11.22,11.319,2800
LIF,13-Jan-2025,41.57,41.67,39.58,40.48,312700
LILA,13-Jan-2025,6.5,6.5,6.21,6.25,455100
LILAK,13-Jan-2025,6.41,6.42,6.175,6.22,842700
LIN,13-Jan-2025,415.79,422.675,413.7,421.43,2812000
LINC,13-Jan-2025,14.31,14.88,14.31,14.88,74700
LIND,13-Jan-2025,11.4,11.875,11.29,11.76,206000
LINE,13-Jan-2025,55.38,55.74,54.67,55.6,731400
LINK,13-Jan-2025,6.49,6.74,6.163,6.37,30700
LION,13-Jan-2025,7.3,7.4,6.92,7.08,1606900
LIPO,13-Jan-2025,2.9,3.1,2.81,3.04,84800
LIQT,13-Jan-2025,1.85,1.916,1.82,1.8943,7500
LITE,13-Jan-2025,82,83.98,80,83.74,1995800
LITM,13-Jan-2025,0.6333,1.07,0.6197,0.7751,113494800
LITP,13-Jan-2025,6.93,7.05,6.8574,7.05,25500
LIVE,13-Jan-2025,9.56,10.01,9.3,9.7,7700
LIVN,13-Jan-2025,46.55,47.53,46.02,47.32,813500
LIVR,13-Jan-2025,24.33,24.61,24.33,24.61,1400
LIXT,13-Jan-2025,2.59,2.59,2.4001,2.41,20100
LKCO,13-Jan-2025,2.08,2.08,1.9015,1.93,23600
LKFN,13-Jan-2025,65.34,66.71,65.34,66.6,299500
LKQ,13-Jan-2025,36.34,36.655,36.1,36.49,2238100
LLYVA,13-Jan-2025,63.98,65.47,63.98,65.47,157600
LLYVK,13-Jan-2025,65.86,67.66,65.83,67.5,332400
LMAT,13-Jan-2025,93.13,94.66,91.15,94.17,123000
LMB,13-Jan-2025,94.4,98.4,90.73,97.33,108900
LMBS,13-Jan-2025,48.43,48.43,48.345,48.39,366900
LMFA,13-Jan-2025,2.04,2.05,1.85,1.95,113000
LMNR,13-Jan-2025,22.78,23.74,22.42,23.3,43600
LNKB,13-Jan-2025,6.98,7.08,6.94,7.04,20400
LNKS,13-Jan-2025,1.14,1.2489,1.05,1.1,168300
LNSR,13-Jan-2025,8.28,8.45,7.97,8.06,20600
LNT,13-Jan-2025,56.78,57.17,56.3,56.98,1388100
LNTH,13-Jan-2025,95.81,95.81,87.77,94.65,1059700
LNW,13-Jan-2025,84.85,85.16,84.381,85.14,856300
LNZA,13-Jan-2025,1.6,1.6,1.44,1.475,908000
LNZAW,13-Jan-2025,0.2727,0.3474,0.25,0.28,22700
LOAN,13-Jan-2025,5.45,5.45,5.3,5.3735,12500
LOBO,13-Jan-2025,1.81,1.88,1.72,1.7201,17900
LOCO,13-Jan-2025,10.85,11.49,10.825,11.46,183000
LOGC,13-Jan-2025,6.69,6.81,6.51,6.63,126300
LOGI,13-Jan-2025,84.49,85.66,84.08,85.55,486900
LOOP,13-Jan-2025,1.2,1.27,1.13,1.25,148800
LOPE,13-Jan-2025,160,161.3,159.055,161.13,128600
LOT,13-Jan-2025,3.59,3.68,3.3,3.34,193600
LOTWW,13-Jan-2025,0.2198,0.2388,0.2,0.2116,9100
LOVE,13-Jan-2025,26.34,26.925,25.6,26.41,375400
LPAA,13-Jan-2025,10.05,10.05,10.05,10.05,200
LPAAW,13-Jan-2025,0.16,0.16,0.1501,0.1501,1300
LPBB,13-Jan-2025,9.98,9.98,9.9599,9.96,16900
LPCN,13-Jan-2025,4.86,4.86,4.5,4.59,48800
LPLA,13-Jan-2025,327.5,331.21,326.67,327.12,395800
LPRO,13-Jan-2025,5.11,5.15,5.05,5.15,220400
LPSN,13-Jan-2025,1.32,1.36,1.22,1.27,4361400
LPTH,13-Jan-2025,2.82,3.2,2.7,2.98,647400
LPTX,13-Jan-2025,3.06,3.26,2.88,3.1,374700
LQDA,13-Jan-2025,11.99,12.1,11.5,11.76,799800
LQDT,13-Jan-2025,32.64,33.36,32.1544,33.17,202200
LRCX,13-Jan-2025,73.17,74.58,72.56,74.45,8315800
LRE,13-Jan-2025,1.94,2.0792,1.935,2.0193,24300
LRFC,13-Jan-2025,24.43,24.43,24.19,24.42,600
LRGE,13-Jan-2025,74.11,74.65,74.0578,74.64,12700
LRHC,13-Jan-2025,0.4603,0.4962,0.4557,0.47,709200
LRMR,13-Jan-2025,3.6,3.6,3.41,3.48,509800
LRND,13-Jan-2025,33.9599,33.9599,33.9599,33.9599,100
LSAK,13-Jan-2025,5.21,5.23,5.1,5.17,6000
LSB,13-Jan-2025,3.04,3.14,2.861,2.861,3900
LSBK,13-Jan-2025,13.41,13.41,13.41,13.41,100
LSBPW,13-Jan-2025,0.0744,0.0899,0.0674,0.0674,8500
LSCC,13-Jan-2025,54.97,55.8,53.94,55.64,1429200
LSE,13-Jan-2025,5.68,7,5.1201,6.7,119300
LSEA,13-Jan-2025,7.72,7.79,7.58,7.72,328500
LSEAW,13-Jan-2025,0.11,0.11,0.0999,0.0999,6600
LSH,13-Jan-2025,3.3,3.39,2.1,2.13,179900
LSTA,13-Jan-2025,3.7,3.74,3.56,3.67,35700
LSTR,13-Jan-2025,165.24,169.46,164.04,168.2,292600
LTBR,13-Jan-2025,5.81,5.81,5.085,5.19,669300
LTRN,13-Jan-2025,3.84,3.97,3.65,3.74,21000
LTRX,13-Jan-2025,3.72,3.7299,3.5,3.55,390900
LTRY,13-Jan-2025,0.4747,0.475,0.4267,0.4435,99500
LTRYW,13-Jan-2025,0.011,0.0129,0.009,0.0096,46700
LUCD,13-Jan-2025,0.8651,0.87,0.8025,0.817,286000
LUCY,13-Jan-2025,5.6,5.89,5.5,5.58,25400
LUCYW,13-Jan-2025,0.0465,0.065,0.0465,0.0558,2900
LULU,13-Jan-2025,401.92,404.75,389.484,398.86,2083900
LUNG,13-Jan-2025,6.69,7.11,6.55,7.05,219500
LUNR,13-Jan-2025,16.99,17.27,15.86,16.91,10819500
LUNRW,13-Jan-2025,7.29,7.29,6.5,6.9752,445900
LUXH,13-Jan-2025,0.7333,0.768,0.6692,0.6946,130700
LUXHP,13-Jan-2025,16.35,16.35,15.05,15.05,1700
LVHD,13-Jan-2025,37.49,37.81,37.45,37.81,256500
LVLU,13-Jan-2025,0.9939,1.0535,0.99,1.0535,23400
LVO,13-Jan-2025,1.15,1.2,1.1,1.14,273000
LVRO,13-Jan-2025,4.02,4.11,3.795,3.85,6100
LVROW,13-Jan-2025,0.13,0.185,0.115,0.12,10600
LVTX,13-Jan-2025,0.978,0.9947,0.96,0.99,60400
LWAY,13-Jan-2025,22.3,22.69,21.85,22.17,66400
LWLG,13-Jan-2025,1.86,1.915,1.805,1.9,905500
LX,13-Jan-2025,5.61,5.99,5.58,5.9,2106400
LXEH,13-Jan-2025,5.95,6.06,5.27,5.27,37500
LXEO,13-Jan-2025,6.25,6.43,6.02,6.34,117400
LXRX,13-Jan-2025,0.76,0.765,0.6704,0.7058,10407500
LYEL,13-Jan-2025,0.604,0.604,0.5805,0.5937,771400
LYFT,13-Jan-2025,12.79,13.04,12.58,12.99,16800600
LYRA,13-Jan-2025,0.2,0.2026,0.1917,0.195,1340600
LYT,13-Jan-2025,0.7274,0.7445,0.6811,0.705,231700
LYTS,13-Jan-2025,17.96,18.405,17.93,18.34,79700
LZ,13-Jan-2025,7.855,8.22,7.75,7.88,1486400
MAGS,13-Jan-2025,53.42,54.16,53.16,54.11,1890700
MAGX,13-Jan-2025,44.3,45.49,43.75,45.49,144400
MAMA,13-Jan-2025,6.61,6.88,6.61,6.72,169200
MAMO,13-Jan-2025,3.05,3.08,2.76,2.79,44700
MANH,13-Jan-2025,262.26,266.24,262.07,265.33,277200
MAPS,13-Jan-2025,1.34,1.365,1.27,1.33,1017000
MAPSW,13-Jan-2025,0.0268,0.0325,0.0265,0.0325,57400
MAR,13-Jan-2025,270.38,273.33,269.84,272.29,935700
MARA,13-Jan-2025,16.97,17.47,16.4,17.19,32642800
MARPS,13-Jan-2025,4.3,4.67,4.21,4.4301,51100
MASI,13-Jan-2025,164.62,166.53,163.54,165.57,447500
MASK,13-Jan-2025,2.88,3.0999,2.7,2.76,40800
MASS,13-Jan-2025,2.22,2.2637,2,2.01,361400
MAT,13-Jan-2025,18.56,18.67,18.375,18.42,3177300
MATH,13-Jan-2025,1.66,1.66,1.4,1.4648,81100
MATW,13-Jan-2025,29.21,30.83,29.21,30.52,261400
MAXI,13-Jan-2025,25,25.84,23.57,25.77,126800
MAXN,13-Jan-2025,6.49,6.49,6,6.2,279500
MBAV,13-Jan-2025,10.08,10.08,10.07,10.07,400
MBAVW,13-Jan-2025,0.19,0.19,0.19,0.19,10700
MBB,13-Jan-2025,90.42,90.5172,90.28,90.37,4140600
MBCN,13-Jan-2025,24.25,25.13,24.25,25.13,11000
MBIN,13-Jan-2025,34.49,35.37,34.49,35.36,105700
MBINL,13-Jan-2025,25,25.2199,24.97,25,108600
MBINM,13-Jan-2025,26.05,26.05,25.41,25.74,14000
MBINN,13-Jan-2025,21.26,21.28,20.39,20.65,19200
MBIO,13-Jan-2025,0.24,0.24,0.22,0.2239,5249700
MBLY,13-Jan-2025,15.2,15.75,14.92,15.67,8867500
MBNKP,13-Jan-2025,25.21,25.45,25.15,25.3925,1100
MBOT,13-Jan-2025,1.78,1.88,1.69,1.78,2764900
MBRX,13-Jan-2025,1.72,1.7813,1.6,1.65,26500
MBS,13-Jan-2025,8.47,8.47,8.43,8.44,80800
MBUU,13-Jan-2025,33.8,34.175,33.56,34.08,183800
MBWM,13-Jan-2025,41.08,42.21,41.06,42.21,68200
MBX,13-Jan-2025,13.41,13.41,12.32,12.46,238200
MCBS,13-Jan-2025,29.29,30.32,29.29,30.18,38200
MCDS,13-Jan-2025,55.58,55.58,55.58,55.58,100
MCFT,13-Jan-2025,17.6,18.04,17.6,17.96,61000
MCHI,13-Jan-2025,43.77,44.07,43.71,43.87,6034600
MCHP,13-Jan-2025,54.83,56.03,54.82,55.91,6654700
MCHS,13-Jan-2025,24.675,24.675,24.675,24.675,100
MCHX,13-Jan-2025,1.89,1.96,1.89,1.93,15000
MCRB,13-Jan-2025,0.83,0.8379,0.8,0.8231,1062400
MCRI,13-Jan-2025,77.33,79.605,77.33,78.92,105100
MCSE,13-Jan-2025,13.145,13.145,13.145,13.145,100
MCVT,13-Jan-2025,3.25,3.29,2.852,3.2,455500
MCW,13-Jan-2025,6.95,7.11,6.9,7.1,1011400
MDAI,13-Jan-2025,2.1,2.105,1.91,2.01,1029800
MDAIW,13-Jan-2025,0.5,0.52,0.495,0.51,25000
MDB,13-Jan-2025,242.67,243.52,235.3,240.19,1926900
MDBH,13-Jan-2025,6.49,6.87,5.81,5.949,19700
MDCP,13-Jan-2025,27.51,27.92,27.51,27.92,200
MDCX,13-Jan-2025,2.72,2.82,2.64,2.64,5700
MDCXW,13-Jan-2025,1.19,1.19,1.19,1.19,600
MDGL,13-Jan-2025,334.59,334.59,282.6825,303.705,1009200
MDIA,13-Jan-2025,1.08,1.11,1.03,1.09,33600
MDIV,13-Jan-2025,16.03,16.09,16.0001,16.09,68000
MDLZ,13-Jan-2025,56.3,56.675,55.97,56.17,17171800
MDRR,13-Jan-2025,12.3412,12.5144,12.3412,12.3412,1400
MDWD,13-Jan-2025,17,18.4,17,18.29,95300
MDXG,13-Jan-2025,8.54,8.73,8.5,8.56,594500
MDXH,13-Jan-2025,2.11,2.25,1.99,2,526500
ME,13-Jan-2025,3.8,3.83,3.55,3.64,156400
MEDP,13-Jan-2025,350.16,354.4,348.01,352.01,169100
MEDX,13-Jan-2025,26.4456,26.4456,26.4456,26.4456,100
MEGL,13-Jan-2025,0.7062,0.72,0.5855,0.6453,700700
MEIP,13-Jan-2025,2.64,2.72,2.6201,2.72,4500
MELI,13-Jan-2025,1740,1749.02,1730.14,1740,298500
MEMS,13-Jan-2025,22.28,22.3096,22.25,22.3096,15100
MEOH,13-Jan-2025,47.39,48.435,47.39,48.05,278300
MERC,13-Jan-2025,6.31,6.45,6.31,6.4,259800
MESA,13-Jan-2025,1.35,1.41,1.29,1.35,343000
META,13-Jan-2025,607.1,608.97,598.445,608.33,10683700
METC,13-Jan-2025,8.9,9.71,8.9,9.67,585700
METCB,13-Jan-2025,9.21,9.522,8.83,9.36,64400
METCL,13-Jan-2025,25.89,26,25.89,25.95,3700
METCZ,13-Jan-2025,25.17,25.1964,25.12,25.135,10400
METD,13-Jan-2025,19.11,19.29,19.0499,19.07,71600
METU,13-Jan-2025,35.51,35.766,34.535,35.64,409300
MFH,13-Jan-2025,5.62,5.825,5.4123,5.5,39300
MFI,13-Jan-2025,0.75,0.7603,0.7,0.7381,95500
MFIC,13-Jan-2025,13.13,13.22,13.0401,13.22,265500
MFICL,13-Jan-2025,25.62,25.62,25.33,25.4,12900
MFIN,13-Jan-2025,8.9,9.16,8.81,9.16,21700
MFLX,13-Jan-2025,16.81,16.8508,16.77,16.8213,3300
MGEE,13-Jan-2025,87.9,96.25,87.8095,89.5,121400
MGIC,13-Jan-2025,11.63,11.85,11.57,11.85,28500
MGIH,13-Jan-2025,1.52,1.7999,1.52,1.73,148400
MGNI,13-Jan-2025,15.3,15.78,15.2255,15.53,1957300
MGNX,13-Jan-2025,3.15,3.19,3.045,3.17,639600
MGOL,13-Jan-2025,0.55,0.6588,0.514,0.61,3892500
MGPI,13-Jan-2025,34.71,37.15,34.6,36.66,498100
MGRC,13-Jan-2025,110.64,114.54,110.64,114.51,146400
MGRM,13-Jan-2025,2.46,2.52,2.37,2.45,37700
MGRX,13-Jan-2025,2.67,2.68,2.5,2.6,41200
MGTX,13-Jan-2025,6.03,6.1,5.6,5.91,478900
MGX,13-Jan-2025,3.05,3.05,2.8,2.91,600900
MHLD,13-Jan-2025,1.17,1.33,1.17,1.21,98900
MHUA,13-Jan-2025,0.3222,0.3411,0.2943,0.3177,607400
MIDD,13-Jan-2025,133.35,136.8,133.35,136.71,635300
MIGI,13-Jan-2025,0.85,0.9,0.8301,0.8843,220400
MILN,13-Jan-2025,44.27,44.68,44.1517,44.68,5300
MIND,13-Jan-2025,6.9,7.7833,6.8001,7.78,409600
MIRA,13-Jan-2025,1.26,1.29,1.16,1.19,351200
MIRM,13-Jan-2025,41.67,44.1,40.7,44,516200
MIST,13-Jan-2025,2.09,2.11,1.96,1.97,574300
MITK,13-Jan-2025,10.22,10.39,9.96,10.15,544000
MKAM,13-Jan-2025,28.99,29.1028,28.99,29.1028,300
MKDW,13-Jan-2025,0.63,0.66,0.601,0.649,88900
MKSI,13-Jan-2025,107.11,109.97,105.335,109.73,590700
MKTW,13-Jan-2025,0.517,0.5264,0.494,0.526,200700
MKTX,13-Jan-2025,214.18,217.42,210.77,216.89,375300
MKZR,13-Jan-2025,2.58,2.9,2.58,2.58,18900
MLAB,13-Jan-2025,133,133,125.7,131.1,29000
MLACU,13-Jan-2025,10.02,10.02,10.01,10.02,301300
MLCO,13-Jan-2025,5.45,5.59,5.42,5.56,1595500
MLEC,13-Jan-2025,0.87,0.87,0.845,0.85,8600
MLECW,13-Jan-2025,0.0315,0.0315,0.0314,0.0314,7600
MLGO,13-Jan-2025,2,2.1,1.84,1.93,1743300
MLKN,13-Jan-2025,21.19,21.805,21.19,21.65,663400
MLTX,13-Jan-2025,46,46.48,43.64,45.255,440600
MLYS,13-Jan-2025,9.63,9.76,8.6,9.36,388900
MMLP,13-Jan-2025,3.25,3.34,3.17,3.31,86600
MMSI,13-Jan-2025,95.23,96.2,94.87,95.64,361900
MMYT,13-Jan-2025,102.85,103.66,97,100.5,1154300
MNDO,13-Jan-2025,2.03,2.04,2.01,2.04,61400
MNDR,13-Jan-2025,0.3561,0.4322,0.35,0.4062,13485500
MNDY,13-Jan-2025,213.29,217.35,210.57,213,1354800
MNKD,13-Jan-2025,6.08,6.19,5.99,6.13,1978900
MNMD,13-Jan-2025,6.77,6.82,6.33,6.495,1178400
MNOV,13-Jan-2025,1.9641,2.03,1.9641,1.99,28200
MNPR,13-Jan-2025,25.9,26,25.15,25.69,37200
MNRO,13-Jan-2025,21.68,21.94,21.5,21.87,453300
MNSB,13-Jan-2025,16.71,16.71,16.71,16.71,3000
MNSBP,13-Jan-2025,23.82,24.01,23.82,24,900
MNST,13-Jan-2025,49.99,50.19,49.39,49.99,5632700
MNTK,13-Jan-2025,4,4.105,3.97,3.97,97800
MNTL,13-Jan-2025,24.18,24.5835,24.18,24.5835,100
MNTS,13-Jan-2025,6.75,6.75,6.25,6.57,88600
MNTSW,13-Jan-2025,0.0598,0.0698,0.0452,0.0599,140100
MNY,13-Jan-2025,1.1,1.12,1.09,1.11,74000
MNYWW,13-Jan-2025,0.055,0.06,0.045,0.06,5800
MOB,13-Jan-2025,4.03,4.0498,2.83,3.05,685700
MOBBW,13-Jan-2025,0.74,0.74,0.58,0.59,22300
MOBX,13-Jan-2025,1.24,1.31,1.11,1.17,445700
MOBXW,13-Jan-2025,0.1049,0.1049,0.09,0.09,1500
MODD,13-Jan-2025,1.31,1.3236,1.22,1.26,130200
MODL,13-Jan-2025,39.59,39.95,39.44,39.94,27300
MODV,13-Jan-2025,6.47,6.88,6.315,6.65,1553300
MOFG,13-Jan-2025,27.24,28.02,27.24,27.96,95200
MOGO,13-Jan-2025,1.25,1.25,1.16,1.2,98600
MOLN,13-Jan-2025,5.5,5.5,5.14,5.395,10800
MOMO,13-Jan-2025,6.67,6.86,6.65,6.7,994300
MOOD,13-Jan-2025,29.6,29.65,29.57,29.6105,2500
MORN,13-Jan-2025,315.92,319.77,313.7364,319.77,118400
MOVE,13-Jan-2025,5.7,5.79,5.66,5.79,1800
MPAA,13-Jan-2025,6.44,6.72,6.44,6.6,78200
MPB,13-Jan-2025,26.89,27.68,26.89,27.64,56400
MPWR,13-Jan-2025,578.47,591.39,576.42,587.35,854100
MQ,13-Jan-2025,3.61,3.73,3.54,3.7,4759900
MQQQ,13-Jan-2025,26.98,27.42,26.98,27.42,395400
MRAM,13-Jan-2025,6.1,6.14,6.03,6.13,140300
MRBK,13-Jan-2025,13.58,13.825,13.58,13.72,51900
MRCC,13-Jan-2025,8.15,8.23,8.1,8.14,35300
MRCY,13-Jan-2025,41.63,41.995,40.8,41.75,365600
MREO,13-Jan-2025,3.3,3.3499,3.05,3.34,2557500
MRIN,13-Jan-2025,2.09,2.1154,2.0312,2.0512,5300
MRKR,13-Jan-2025,2.75,2.82,2.66,2.735,34600
MRM,13-Jan-2025,1.05,1.06,0.98,0.9851,69800
MRNA,13-Jan-2025,33.3,35.38,31.94,35.15,33441200
MRNO,13-Jan-2025,10.8458,11.27,10.6,11.1088,5000
MRNOW,13-Jan-2025,0.1854,0.2349,0.1745,0.2349,7000
MRNS,13-Jan-2025,0.5442,0.556,0.537,0.5411,2599600
MRSN,13-Jan-2025,0.738,0.7479,0.6002,0.6215,19143600
MRTN,13-Jan-2025,15.18,15.66,15.18,15.58,808400
MRUS,13-Jan-2025,42.49,42.94,37.77,40.45,2145900
MRVI,13-Jan-2025,5.04,5.28,4.9,4.935,2753300
MRVL,13-Jan-2025,112,115.334,111.55,115.15,9600300
MRX,13-Jan-2025,31.56,32.14,30.5,31.33,291100
MSAI,13-Jan-2025,1.65,1.66,1.5,1.58,558600
MSAIW,13-Jan-2025,0.07,0.0749,0.06,0.0671,88100
MSBI,13-Jan-2025,22.51,23.055,22.35,22.99,84600
MSBIP,13-Jan-2025,25.03,25.06,24.99,24.99,8500
MSEX,13-Jan-2025,48.74,49.4397,48.18,49.3,121600
MSFD,13-Jan-2025,13.95,14,13.84,13.88,53700
MSFL,13-Jan-2025,22.54,22.86,22.19,22.73,53900
MSFT,13-Jan-2025,415.235,418.5,412.29,417.19,17569500
MSFU,13-Jan-2025,38.14,38.69,37.61,38.52,326800
MSGM,13-Jan-2025,1.34,1.35,1.2401,1.29,19800
MSPR,13-Jan-2025,2.19,2.19,1.97,2.15,55900
MSPRW,13-Jan-2025,0.004,0.005,0.004,0.0047,890500
MSPRZ,13-Jan-2025,0.0396,0.0396,0.0396,0.0396,100
MSS,13-Jan-2025,1.24,1.24,1.1,1.13,171500
MSSA,13-Jan-2025,11.73,11.76,11.5,11.63,6700
MSSAW,13-Jan-2025,0.0251,0.0439,0.0202,0.0439,9400
MSTR,13-Jan-2025,309.95,329.6,303.8,328.4,15791600
MSTX,13-Jan-2025,38.2,43.23,36.85,43.12,13678200
MSW,13-Jan-2025,7.05,8.75,6.9,7.91,1301700
MTC,13-Jan-2025,1.39,1.4765,1.38,1.44,82000
MTCH,13-Jan-2025,30.78,31.25,30.685,31.17,5288600
MTEK,13-Jan-2025,3.96,3.97,3.56,3.76,125200
MTEKW,13-Jan-2025,0.7501,0.8,0.6,0.8,27400
MTEN,13-Jan-2025,5.46,5.46,4.75,5.12,20800
MTEX,13-Jan-2025,13.85,15.17,13.75,15.17,2600
MTLS,13-Jan-2025,7.39,7.39,7.03,7.15,100900
MTRX,13-Jan-2025,11.83,12.35,11.74,12.3,133000
MTSI,13-Jan-2025,129.95,131.84,129.35,130.6,616000
MTTR,13-Jan-2025,4.81,4.82,4.72,4.79,6666600
MTVA,13-Jan-2025,2.15,2.15,1.86,2.01,67700
MU,13-Jan-2025,95.84,96,92.88,95.06,22614500
MUD,13-Jan-2025,25.269,25.269,24.8394,24.8394,3600
MULL,13-Jan-2025,17.3737,17.3737,16.23,17.17,26400
MULN,13-Jan-2025,0.46,0.59,0.3605,0.5053,27815300
MURA,13-Jan-2025,3.74,4.0493,3.7,3.74,326700
MUU,13-Jan-2025,19.42,19.52,18.32,19.19,210300
MVBF,13-Jan-2025,17.9,18.51,17.9,18.51,21100
MVIS,13-Jan-2025,1.21,1.22,1.11,1.19,5600400
MVST,13-Jan-2025,2.18,2.18,1.905,1.99,13498600
MVSTW,13-Jan-2025,0.47,0.4725,0.36,0.44,115900
MXCT,13-Jan-2025,4.33,4.96,4.33,4.91,1214700
MXL,13-Jan-2025,20.02,21.47,19.55,21.44,1429100
MYCF,13-Jan-2025,24.925,24.925,24.925,24.925,500
MYCG,13-Jan-2025,24.66,24.66,24.64,24.64,2000
MYCH,13-Jan-2025,24.41,24.41,24.39,24.4,329500
MYCI,13-Jan-2025,24.19,24.19,24.16,24.165,332900
MYCJ,13-Jan-2025,23.9744,23.9795,23.94,23.95,338100
MYCK,13-Jan-2025,23.88,23.88,23.8405,23.8405,1600
MYCL,13-Jan-2025,23.67,23.67,23.6633,23.6633,300
MYCM,13-Jan-2025,23.62,23.62,23.6102,23.6102,200
MYCN,13-Jan-2025,23.52,23.52,23.5,23.505,2900
MYFW,13-Jan-2025,17.57,17.67,17.12,17.54,39000
MYGN,13-Jan-2025,14.84,14.93,14.01,14.28,1182300
MYMF,13-Jan-2025,24.85,24.85,24.83,24.83,100
MYMG,13-Jan-2025,24.705,24.705,24.705,24.705,100
MYMH,13-Jan-2025,24.5,24.5,24.5,24.5,100
MYMI,13-Jan-2025,24.42,24.42,24.41,24.41,212900
MYMJ,13-Jan-2025,24.49,24.49,24.46,24.48,212600
MYNA,13-Jan-2025,0.5723,0.5743,0.4885,0.56,244500
MYNZ,13-Jan-2025,4.55,4.77,4.24,4.67,114800
MYPS,13-Jan-2025,1.77,1.78,1.71,1.72,97800
MYPSW,13-Jan-2025,0.0244,0.0245,0.0169,0.0227,122100
MYRG,13-Jan-2025,140.51,143.53,138.29,139.66,433800
MYSZ,13-Jan-2025,2.58,2.68,2.24,2.4,709100
NA,13-Jan-2025,7.06,7.755,7.04,7.07,12800
NAAS,13-Jan-2025,1.88,1.92,1.75,1.79,82600
NAII,13-Jan-2025,4.22,4.2399,4.2,4.2,2400
NAMI,13-Jan-2025,4.12,4.38,4,4.19,56700
NAMS,13-Jan-2025,24.51,25.28,24.1256,24.58,479200
NAMSW,13-Jan-2025,13.89,13.89,13.89,13.89,300
NAOV,13-Jan-2025,0.5065,0.53,0.47,0.491,417300
NARI,13-Jan-2025,79.3,79.44,79.25,79.34,6273000
NATH,13-Jan-2025,75.42,77.3,75.145,77.3,7300
NATO,13-Jan-2025,25.121,25.4828,25.121,25.4828,700
NATR,13-Jan-2025,14.07,14.37,13.85,13.96,18700
NAUT,13-Jan-2025,1.78,1.85,1.74,1.84,99800
NAVI,13-Jan-2025,12.86,13.01,12.73,12.98,822200
NAYA,13-Jan-2025,0.62,0.7,0.485,0.5,1000400
NB,13-Jan-2025,1.65,1.66,1.51,1.56,267700
NBBK,13-Jan-2025,16.48,16.96,16.48,16.96,244300
NBIS,13-Jan-2025,32.26,36,31.1,35.72,11126500
NBIX,13-Jan-2025,141,144,138.46,143.03,1226600
NBN,13-Jan-2025,91.01,92.47,90.795,92.29,56800
NBTB,13-Jan-2025,44.72,45.93,44.72,45.78,146600
NBTX,13-Jan-2025,3.07,3.07,2.87,2.9,29100
NCEW,13-Jan-2025,2.2,2.4387,2.2,2.2,23500
NCI,13-Jan-2025,0.6591,0.6797,0.5521,0.6169,499800
NCMI,13-Jan-2025,5.96,6.08,5.95,6.01,393800
NCNA,13-Jan-2025,1.13,1.13,0.9601,1.02,258300
NCNO,13-Jan-2025,32.27,32.64,32.08,32.54,1305000
NCPB,13-Jan-2025,24.45,24.4504,24.44,24.4504,5700
NCPL,13-Jan-2025,1.78,1.87,1.73,1.83,120100
NCPLW,13-Jan-2025,0.03,0.035,0.0297,0.033,93800
NCRA,13-Jan-2025,0.7811,0.869,0.7799,0.815,12900
NCSM,13-Jan-2025,27.86,28.3698,27.53,27.96,6500
NCTY,13-Jan-2025,14.5,14.51,13.6847,14.1,72800
NDAA,13-Jan-2025,19.45,19.5447,19.45,19.5447,300
NDAQ,13-Jan-2025,75.65,76.27,75.33,76.18,1708300
NDLS,13-Jan-2025,0.74,0.75,0.653,0.688,262600
NDRA,13-Jan-2025,5.81,5.81,5.6,5.73,14400
NDSN,13-Jan-2025,199.15,204.06,199.005,203.83,414700
NECB,13-Jan-2025,23.05,23.71,23.01,23.71,47300
NEGG,13-Jan-2025,0.46,0.475,0.41,0.4273,1192200
NEHC,13-Jan-2025,3.69,3.9508,3.35,3.63,180400
NEHCW,13-Jan-2025,0.4,0.45,0.3333,0.4,18700
NEO,13-Jan-2025,14.11,14.31,12.125,12.63,3528300
NEOG,13-Jan-2025,12.29,12.975,11.96,12.635,3364300
NEON,13-Jan-2025,8.09,8.09,7.61,7.8,117300
NEOV,13-Jan-2025,4.56,4.7,4.03,4.1,252300
NEOVW,13-Jan-2025,1.83,2.14,1.55,1.61,31000
NEPH,13-Jan-2025,1.52,1.5482,1.49,1.5136,9300
